TICKER.EXCHANGECODE,TICKER,EXCHANGECODE,ASK,BID,AVG,SUPPLY,DEMAND,TRADED
ES.PP30D_AI1,ES,PP30D_AI1,,,1358.1941658176263,,,253.0
FC.PP7D_NC1,FC,PP7D_NC1,,,4798.570470588235,,,24.0
FEO.PP30D_NC2,FEO,PP30D_NC2,,,80.0,,,0.0
FF.PP30D_AI1,FF,PP30D_AI1,,,19.082302707373856,,,79883.0
FF.PP7D_CI1,FF,PP7D_CI1,,,16.87404501526939,,,54591.0
FIM.PP30D_NC1,FIM,PP30D_NC1,,,2034.8235184249359,,,1596.0
FSE.PP7D_IC1,FSE,PP7D_IC1,,,949000.0,,,0.0
FUN.PP7D_AI1,FUN,PP7D_AI1,,,249000.0,,,0.0
GC.PP30D_CI1,GC,PP30D_CI1,,,261.0676666666666,,,307.0
GEN.PP7D_CI2,GEN,PP7D_CI2,,,250399.72,,,0.0
GEN.PP7D_NC1,GEN,PP7D_NC1,,,270000.0,,,0.0
GNZ.PP7D_NC1,GNZ,PP7D_NC1,,,1500.0,,,0.0
RGO.PP7D_CI1,RGO,PP7D_CI1,,,2366.67,,,6.0
ABH.PP30D_AI1,ABH,PP30D_AI1,,,48996.3271351879,,,132.0
SI.PP30D_UNIVERSE,SI,PP30D_UNIVERSE,,,1976.426067996644,,,894.0
GRN.PP7D_UNIVERSE,GRN,PP7D_UNIVERSE,,,302.60966150217564,,,4391.0
H.PP7D_NC2,H,PP7D_NC2,,,105.0,,,0.0
HAB.PP30D_CI2,HAB,PP30D_CI2,,,53396.46,,,0.0
HE.PP30D_IC1,HE,PP30D_IC1,,,125.49546782088103,,,797.0
HER.PP7D_CI1,HER,PP7D_CI1,,,2077.709063840525,,,566.0
SNM.PP7D_CI2,SNM,PP7D_CI2,,,76472.27,,,0.0
SPT.PP7D_CI2,SPT,PP7D_CI2,,,189.0,,,0.0
SSC.PP7D_UNIVERSE,SSC,PP7D_UNIVERSE,,,547.7053664342799,,,420.0
SSL.PP30D_NC2,SSL,PP30D_NC2,,,18158.62,,,0.0
HER.PP7D_NC1,HER,PP7D_NC1,,,2177.7426371763254,,,927.0
HCC.PP30D_CI1,HCC,PP30D_CI1,,,761.7384306569344,,,71.0
HHP.PP7D_NC2,HHP,PP7D_NC2,,,3363.27,,,0.0
HMS.PP7D_NC1,HMS,PP7D_NC1,,,1905.6797250132206,,,540.0
HEX.PP30D_NC1,HEX,PP30D_NC1,,,2000.0,,,0.0
HSE.PP30D_AI1,HSE,PP30D_AI1,,,14257.207850589779,,,98.0
HSS.PP7D_NC2,HSS,PP7D_NC2,,,2000.0,,,0.0
HPR.PP7D_CI1,HPR,PP7D_CI1,,,800000.0,,,0.0
HYR.PP30D_CI1,HYR,PP30D_CI1,,,1750000.0,,,0.0
STS.PP30D_AI1,STS,PP30D_AI1,,,150055.55583333332,,,0.0
STS.PP30D_CI1,STS,PP30D_CI1,,,155000.0,,,0.0
KOM.PP7D_NC2,KOM,PP7D_NC2,,,1000.0,,,0.0
TAC.PP7D_UNIVERSE,TAC,PP7D_UNIVERSE,,,0.0,,,0.0
ARP.PP7D_AI1,ARP,PP7D_AI1,,,10000.0,,,0.0
TCL.PP30D_CI2,TCL,PP30D_CI2,,,4000.0,,,0.0
INS.PP7D_CI2,INS,PP7D_CI2,,,160.0,,,0.0
LD.PP7D_IC1,LD,PP7D_IC1,,,12000.0,,,0.0
LD.PP7D_NC1,LD,PP7D_NC1,,,10424.395,,,14.0
LDE.PP30D_NC2,LDE,PP30D_NC2,,,11400.0,,,0.0
LFL.PP30D_CI1,LFL,PP30D_CI1,,,402166.66500000004,,,0.0
LI.PP30D_CI2,LI,PP30D_CI2,,,1200.0,,,0.0
MB.PP7D_AI1,MB,PP7D_AI1,,,8983.185,,,20.0
MED.PP7D_IC1,MED,PP7D_IC1,,,1288.7179662791916,,,1364.0
MGC.PP7D_NC2,MGC,PP7D_NC2,,,8497.38,,,0.0
MHP.PP30D_CI2,MHP,PP30D_CI2,,,2091.99,,,0.0
NA.PP30D_NC1,NA,PP30D_NC1,,,25.017634480252,,,5325.0
NL.PP30D_NC1,NL,PP30D_NC1,,,5884.908301926967,,,303.0
BAI.PP30D_UNIVERSE,BAI,PP30D_UNIVERSE,,,18596.821233094674,,,10.0
PBU.PP30D_CI2,PBU,PP30D_CI2,,,8070.33,,,0.0
QCR.PP7D_IC1,QCR,PP7D_IC1,,,1090000.0,,,0.0
BDE.PP30D_CI1,BDE,PP30D_CI1,,,2434.21447200165,,,626.0
RCS.PP7D_IC1,RCS,PP7D_IC1,,,210000.0,,,0.0
BEA.PP7D_CI2,BEA,PP7D_CI2,,,250.0,,,0.0
BFP.PP30D_NC2,BFP,PP30D_NC2,,,20224.42,,,0.0
BGC.PP30D_UNIVERSE,BGC,PP30D_UNIVERSE,,,621.0554523941579,,,436.0
RG.PP7D_AI1,RG,PP7D_AI1,,,1551.5966273187184,,,847.0
BGS.PP7D_NC2,BGS,PP7D_NC2,,,87483.48,,,0.0
TUB.PP7D_UNIVERSE,TUB,PP7D_UNIVERSE,,,223.4382124754319,,,345.0
BGO.PP7D_UNIVERSE,BGO,PP7D_UNIVERSE,,,2325.3446893050937,,,204.0
BL.PP7D_NC1,BL,PP7D_NC1,,,7268.3197222222225,,,21.0
BMF.PP7D_AI1,BMF,PP7D_AI1,,,30000.0,,,5.0
VEG.PP30D_NC1,VEG,PP30D_NC1,,,322.1866755442335,,,1114.0
WOR.PP30D_CI1,WOR,PP30D_CI1,,,100000.0,,,0.0
BMF.PP30D_CI1,BMF,PP30D_CI1,,,33635.055483870965,,,5.0
BOS.PP30D_NC2,BOS,PP30D_NC2,,,1907.82,,,0.0
BOR.PP7D_NC2,BOR,PP7D_NC2,,,75.0,,,0.0
BRM.PP30D_NC1,BRM,PP30D_NC1,,,239.0886709654308,,,360.0
BSE.PP7D_CI2,BSE,PP7D_CI2,,,1600.0,,,0.0
BTA.PP7D_CI2,BTA,PP7D_CI2,,,1580.0,,,0.0
CBM.PP30D_CI2,CBM,PP30D_CI2,,,29521.83,,,0.0
CBM.PP30D_IC1,CBM,PP30D_IC1,,,63000.0,,,3.0
CLI.PP30D_NC2,CLI,PP30D_NC2,,,375.0,,,0.0
COM.PP7D_CI1,COM,PP7D_CI1,,,122037.03333333334,,,3.0
CQM.PP7D_CI1,CQM,PP7D_CI1,,,1290000.0,,,0.0
DCH.PP30D_IC1,DCH,PP30D_IC1,,,8990.33,,,0.0
DCH.PP30D_NC1,DCH,PP30D_NC1,,,22793.56,,,0.0
DCH.PP30D_UNIVERSE,DCH,PP30D_UNIVERSE,,,33307.77736842105,,,1.0
DD.PP30D_UNIVERSE,DD,PP30D_UNIVERSE,,,39106.25,,,0.0
DDT.PP30D_CI2,DDT,PP30D_CI2,,,100.0,,,0.0
DEC.PP7D_IC1,DEC,PP7D_IC1,,,12433.335000000001,,,1.0
DIS.PP7D_NC1,DIS,PP7D_NC1,,,8995.414999999999,,,3.0
DW.PP7D_NC1,DW,PP7D_NC1,,,116.74800887203698,,,46116.0
EDC.PP7D_CI2,EDC,PP7D_CI2,,,11000.0,,,0.0
ES.PP30D_IC1,ES,PP30D_IC1,,,1601.6963288069835,,,133.0
ES.PP30D_NC1,ES,PP30D_NC1,,,1368.129396716304,,,84.0
ETC.PP7D_NC1,ETC,PP7D_NC1,,,20000.0,,,0.0
FAN.PP7D_NC2,FAN,PP7D_NC2,,,1000.0,,,0.0
FFC.PP30D_CI2,FFC,PP30D_CI2,,,143944.22,,,0.0
FLO.PP30D_CI1,FLO,PP30D_CI1,,,23551.47782178218,,,10.0
FOD.PP30D_AI1,FOD,PP30D_AI1,,,421.9438455657493,,,591.0
FLX.PP30D_CI1,FLX,PP30D_CI1,,,148.8151336298638,,,2531.0
GEN.PP30D_IC1,GEN,PP30D_IC1,,,182395.834,,,0.0
GEN.PP30D_NC2,GEN,PP30D_NC2,,,250399.72,,,0.0
ABH.PP30D_CI2,ABH,PP30D_CI2,,,46000.0,,,0.0
BEA.PP7D_AI1,BEA,PP7D_AI1,,,350.7352063492063,,,225.0
BID.PP7D_NC2,BID,PP7D_NC2,,,24534.48,,,0.0
BLE.PP30D_NC1,BLE,PP30D_NC1,,,2400.0,,,0.0
GWS.PP7D_NC1,GWS,PP7D_NC1,,,5287697.0,,,0.0
GV.PP30D_UNIVERSE,GV,PP30D_UNIVERSE,,,2213.9105619412526,,,76.0
H2O.PP30D_CI2,H2O,PP30D_CI2,,,40.0,,,0.0
H2O.PP30D_IC1,H2O,PP30D_IC1,,,39.169761682035556,,,98831.0
HAL.PP7D_NC1,HAL,PP7D_NC1,,,398.7699575038633,,,6286.0
HAL.PP30D_UNIVERSE,HAL,PP30D_UNIVERSE,,,347.3225945537255,,,3232.0
HCP.PP30D_CI1,HCP,PP30D_CI1,,,333.75885200195444,,,1122.0
RSE.PP30D_CI2,RSE,PP30D_CI2,,,25000.0,,,0.0
S.PP7D_IC1,S,PP7D_IC1,,,132.89093457943926,,,245.0
SNM.PP7D_NC1,SNM,PP7D_NC1,,,90000.0,,,0.0
HCP.PP7D_NC2,HCP,PP7D_NC2,,,250.0,,,0.0
HE.PP30D_CI2,HE,PP30D_CI2,,,125.0,,,0.0
HE3.PP7D_UNIVERSE,HE3,PP7D_UNIVERSE,,,294.6990390603445,,,906.0
HCC.PP30D_NC1,HCC,PP30D_NC1,,,625.6775687702266,,,638.0
STR.PP7D_CI1,STR,PP7D_CI1,,,2771.25,,,3.0
HHP.PP7D_NC1,HHP,PP7D_NC1,,,250.0,,,0.0
HMS.PP30D_CI2,HMS,PP30D_CI2,,,1950.0,,,0.0
STS.PP7D_CI1,STS,PP7D_CI1,,,155000.0,,,0.0
STS.PP30D_IC1,STS,PP30D_IC1,,,189000.0,,,0.0
HNZ.PP30D_CI1,HNZ,PP30D_CI1,,,99120.1,,,0.0
HSE.PP7D_AI1,HSE,PP7D_AI1,,,13690.705237529692,,,120.0
HPR.PP30D_AI1,HPR,PP30D_AI1,,,800000.0,,,0.0
IDC.PP30D_CI1,IDC,PP30D_CI1,,,11001.776278957528,,,267.0
IDC.PP7D_IC1,IDC,PP7D_IC1,,,11000.0,,,1033.0
TCL.PP30D_NC1,TCL,PP30D_NC1,,,3207.130914402432,,,679.0
IND.PP30D_AI1,IND,PP30D_AI1,,,4248.585751761942,,,82.0
IND.PP30D_IC1,IND,PP30D_IC1,,,3669.5798852459016,,,20.0
IND.PP30D_NC1,IND,PP30D_NC1,,,3857.057795436022,,,79.0
KV.PP7D_NC2,KV,PP7D_NC2,,,13533.46,,,0.0
LCB.PP30D_CI2,LCB,PP30D_CI2,,,330133.84,,,0.0
LBH.PP30D_CI1,LBH,PP30D_CI1,,,4839.039166900027,,,230.0
TK.PP30D_UNIVERSE,TK,PP30D_UNIVERSE,,,43238.14655172414,,,0.0
VG.PP7D_NC2,VG,PP7D_NC2,,,2000.0,,,0.0
VSC.PP7D_AI1,VSC,PP7D_AI1,,,31000.0,,,0.0
LBH.PP30D_IC1,LBH,PP30D_IC1,,,4734.421379782669,,,353.0
KR.NC2,KR,NC2,,,133.33,0.0,0.0,
PFG.AI1,PFG,AI1,,2200000.0,1968333.25,0.0,6.0,
LBH.PP30D_NC1,LBH,PP30D_NC1,,,4923.987295359081,,,315.0
RE.NC2,RE,NC2,,,632.6,0.0,0.0,
BPT.PP7D_AI1,BPT,PP7D_AI1,,,3977.7152571428574,,,125.0
BPT.PP7D_CI1,BPT,PP7D_CI1,,,8000.0,,,0.0
BRM.PP7D_NC1,BRM,PP7D_NC1,,,244.46942800788955,,,145.0
BRS.PP7D_NC2,BRS,PP7D_NC2,,,126513.07,,,0.0
CBM.PP7D_IC1,CBM,PP7D_IC1,,,63000.0,,,7.0
CBM.PP30D_NC1,CBM,PP30D_NC1,,,63515.79163934426,,,4.0
LD.PP30D_AI1,LD,PP30D_AI1,,,11143.607771535582,,,17.0
LES.PP7D_AI1,LES,PP7D_AI1,,,1976.72,,,0.0
LFL.PP30D_NC1,LFL,PP30D_NC1,,,345165.9253333334,,,0.0
LI.PP7D_AI1,LI,PP7D_AI1,,,2135.158038582324,,,1592.0
CBU.PP7D_AI1,CBU,PP7D_AI1,,,380000.0,,,0.0
CL.PP7D_UNIVERSE,CL,PP7D_UNIVERSE,,,3911.159991309932,,,945.0
CHA.PP30D_NC1,CHA,PP30D_NC1,,,81785.71428571429,,,1.0
CQS.PP30D_AI1,CQS,PP30D_AI1,,,896791.6657142857,,,0.0
CQM.PP30D_IC1,CQM,PP30D_IC1,,,1069252.395,,,0.0
CST.PP7D_NC2,CST,PP7D_NC2,,,2912.71,,,0.0
CTF.PP7D_NC1,CTF,PP7D_NC1,,,20815.080106100795,,,108.0
DCH.PP7D_NC2,DCH,PP7D_NC2,,,8990.33,,,0.0
DCM.PP30D_UNIVERSE,DCM,PP30D_UNIVERSE,,,4876.51557398747,,,91.0
DCS.PP7D_IC1,DCS,PP7D_IC1,,,2177.3303571428573,,,16.0
DDT.PP7D_CI2,DDT,PP7D_CI2,,,100.0,,,0.0
ENG.PP30D_AI1,ENG,PP30D_AI1,,,1100000.0,,,0.0
ETC.PP30D_CI2,ETC,PP30D_CI2,,,15000.0,,,0.0
F.PP7D_NC1,F,PP7D_NC1,,,1675.5132090761751,,,88.0
FIM.PP7D_AI1,FIM,PP7D_AI1,,,2285.9267456458315,,,1616.0
FIR.PP30D_CI1,FIR,PP30D_CI1,,,1400000.0,,,0.0
FOD.PP7D_CI2,FOD,PP7D_CI2,,,290.0,,,0.0
FUN.PP30D_UNIVERSE,FUN,PP30D_UNIVERSE,,,228604.17,,,0.0
GL.PP30D_UNIVERSE,GL,PP30D_UNIVERSE,,,373.9084114574916,,,1746.0
GNZ.PP30D_NC2,GNZ,PP30D_NC2,,,43005.88,,,0.0
MGS.PP30D_AI1,MGS,PP30D_AI1,,,169.91642135946938,,,764.0
MHP.PP30D_NC2,MHP,PP30D_NC2,,,2091.99,,,0.0
MTC.PP7D_UNIVERSE,MTC,PP7D_UNIVERSE,,,369.0,,,0.0
NAB.PP30D_CI2,NAB,PP30D_CI2,,,150.0,,,0.0
NG.PP7D_NC1,NG,PP7D_NC1,,,941.4722807017544,,,163.0
OLF.PP30D_NC2,OLF,PP30D_NC2,,,949.48,,,0.0
PBU.PP30D_IC1,PBU,PP30D_IC1,,,17504.437679324896,,,23.0
PDA.PP30D_IC1,PDA,PP30D_IC1,,,2566.3797271872054,,,34.0
RAG.PP7D_IC1,RAG,PP7D_IC1,,,580000.0,,,0.0
RCS.PP7D_AI1,RCS,PP7D_AI1,,,175833.33,,,0.0
RHP.PP7D_NC2,RHP,PP7D_NC2,,,2691.99,,,0.0
ABH.PP30D_NC1,ABH,PP30D_NC1,,,45824.74260595558,,,205.0
GIN.PP7D_AI1,GIN,PP7D_AI1,,,1475.8556045965004,,,547.0
RSI.PP7D_NC2,RSI,PP7D_NC2,,,681.44,,,0.0
AWF.PP30D_CI1,AWF,PP30D_CI1,,,5910.647777777778,,,0.0
BL.PP7D_IC1,BL,PP7D_IC1,,,8000.0,,,0.0
GIN.PP7D_CI2,GIN,PP7D_CI2,,,1990.0,,,0.0
GV.PP30D_IC1,GV,PP30D_IC1,,,2202.9182940108894,,,18.0
SFK.PP7D_IC1,SFK,PP7D_IC1,,,99.74190818158502,,,557.0
GV.PP30D_NC2,GV,PP30D_NC2,,,1032.55,,,0.0
HAL.PP7D_AI1,HAL,PP7D_AI1,,,377.9399724942803,,,5557.0
HCP.PP7D_CI1,HCP,PP7D_CI1,,,333.0454820707671,,,1203.0
HCP.PP30D_IC1,HCP,PP30D_IC1,,,314.968586663081,,,6237.0
HE.PP30D_AI1,HE,PP30D_AI1,,,112.84162307144551,,,1359.0
ALR.AI1,ALR,AI1,,,1343.84,0.0,0.0,
BOS.PP30D_CI1,BOS,PP30D_CI1,,,4869.792,,,2.0
BTS.PP30D_AI1,BTS,PP30D_AI1,,,401.42394624936213,,,759.0
BTS.PP30D_CI1,BTS,PP30D_CI1,,,438.4400473933649,,,68.0
HE.PP7D_CI2,HE,PP7D_CI2,,,125.0,,,0.0
HE.PP7D_IC1,HE,PP7D_IC1,,,126.33348453608248,,,693.0
BWH.PP30D_UNIVERSE,BWH,PP30D_UNIVERSE,,,3683.7136363636364,,,2.0
HE.PP7D_UNIVERSE,HE,PP7D_UNIVERSE,,,115.08875236529455,,,1151.0
HMS.PP7D_IC1,HMS,PP7D_IC1,,,2070.4034401036847,,,772.0
HSE.PP30D_CI2,HSE,PP30D_CI2,,,12000.0,,,0.0
CAF.PP30D_CI2,CAF,PP30D_CI2,,,1000.0,,,0.0
HSE.PP7D_NC1,HSE,PP7D_NC1,,,12826.245599999998,,,93.0
HTE.PP30D_CI1,HTE,PP30D_CI1,,,3250000.0,,,0.0
IDC.PP30D_AI1,IDC,PP30D_AI1,,,11013.70557099897,,,880.0
IMM.PP30D_AI1,IMM,PP30D_AI1,,,110000.0,,,0.0
SOL.PP7D_AI1,SOL,PP7D_AI1,,,1201.5171453590194,,,326.0
IMM.PP30D_NC1,IMM,PP30D_NC1,,,120000.0,,,0.0
KV.PP30D_AI1,KV,PP30D_AI1,,,28977.710438729187,,,107.0
SST.PP7D_CI2,SST,PP7D_CI2,,,3795380.5,,,0.0
STR.PP7D_CI2,STR,PP7D_CI2,,,2350.0,,,0.0
STS.PP7D_IC1,STS,PP7D_IC1,,,189000.0,,,0.0
KV.PP30D_IC1,KV,PP30D_IC1,,,28644.396892577228,,,70.0
STS.PP30D_NC1,STS,PP30D_NC1,,,167864.58375,,,0.0
KV.PP30D_NC1,KV,PP30D_NC1,,,28382.991917998603,,,46.0
LC.PP30D_AI1,LC,PP30D_AI1,,,6064.283504273505,,,11.0
LC.PP30D_NC2,LC,PP30D_NC2,,,3176.94,,,0.0
TCS.PP30D_AI1,TCS,PP30D_AI1,,,4105.425516778523,,,96.0
TRN.PP7D_IC1,TRN,PP7D_IC1,,,445.8479170391561,,,799.0
W.PP30D_IC1,W,PP30D_IC1,,,11120.698278688524,,,8.0
CBM.PP7D_NC1,CBM,PP7D_NC1,,,63000.0,,,1.0
CBM.PP30D_NC2,CBM,PP30D_NC2,,,29521.83,,,0.0
CBU.PP30D_IC1,CBU,PP30D_IC1,,,380000.0,,,0.0
CLI.PP7D_NC2,CLI,PP7D_NC2,,,375.0,,,0.0
LCR.PP30D_IC1,LCR,PP30D_IC1,,,1817.7085,,,1.0
LFP.PP7D_NC2,LFP,PP7D_NC2,,,7366.35,,,0.0
WS.PP30D_AI1,WS,PP30D_AI1,,,4645.0184375,,,6.0
WOR.PP7D_CI2,WOR,PP7D_CI2,,,83883.16,,,0.0
LFP.PP7D_UNIVERSE,LFP,PP7D_UNIVERSE,,,9000.0,,,0.0
MAG.PP30D_CI2,MAG,PP30D_CI2,,,117.55,,,0.0
MEA.PP30D_NC2,MEA,PP30D_NC2,,,5000.0,,,0.0
MGC.PP30D_AI1,MGC,PP30D_AI1,,,16000.0,,,0.0
MHP.PP30D_NC1,MHP,PP30D_NC1,,,4682.018421052631,,,4.0
MLI.PP7D_AI1,MLI,PP7D_AI1,,,30000.0,,,0.0
COF.PP30D_CI2,COF,PP30D_CI2,,,1500.0,,,0.0
COF.PP30D_UNIVERSE,COF,PP30D_UNIVERSE,,,820.8677401163889,,,3624.0
CQL.PP30D_NC1,CQL,PP30D_NC1,,,1654023.4990476193,,,1.0
CTF.PP7D_CI2,CTF,PP7D_CI2,,,16000.0,,,0.0
DA.PP7D_NC1,DA,PP7D_NC1,,,51927.085,,,1.0
DCL.PP30D_AI1,DCL,PP30D_AI1,,,6885.797282835303,,,46.0
DCM.PP30D_NC2,DCM,PP30D_NC2,,,4900.0,,,0.0
DDT.PP30D_IC1,DDT,PP30D_IC1,,,2638.240021102475,,,627.0
DDT.PP30D_NC1,DDT,PP30D_NC1,,,2635.6250590721356,,,336.0
DIS.PP30D_NC2,DIS,PP30D_NC2,,,5454.77,,,0.0
DRF.PP7D_IC1,DRF,PP7D_IC1,,,5020.432692307692,,,7.0
EDC.PP7D_IC1,EDC,PP7D_IC1,,,8000.0,,,30.0
ENG.PP7D_CI1,ENG,PP7D_CI1,,,997000.0,,,0.0
EPO.PP7D_NC2,EPO,PP7D_NC2,,,170.0,,,0.0
EXO.PP7D_IC1,EXO,PP7D_IC1,,,309.7933081551658,,,1116.0
FAN.PP7D_AI1,FAN,PP7D_AI1,,,2178.089376558604,,,57.0
FFC.PP30D_NC1,FFC,PP30D_NC1,,,273881.41000000003,,,0.0
FSE.PP7D_NC1,FSE,PP7D_NC1,,,869172.2233333333,,,0.0
GC.PP7D_CI1,GC,PP7D_CI1,,,348.95383561643837,,,219.0
NAB.PP30D_NC2,NAB,PP30D_NC2,,,70.0,,,0.0
PBU.PP30D_NC2,PBU,PP30D_NC2,,,8070.33,,,0.0
PCB.PP7D_NC2,PCB,PP7D_NC2,,,801.71,,,0.0
PDA.PP7D_IC1,PDA,PP7D_IC1,,,2876.48,,,6.0
PK.PP30D_CI1,PK,PP30D_CI1,,,999.0,,,1.0
PK.PP30D_IC1,PK,PP30D_IC1,,,1331.77,,,1.0
RAT.PP30D_NC1,RAT,PP30D_NC1,,,168.57990337133123,,,42317.0
RBH.PP7D_NC1,RBH,PP7D_NC1,,,16371.883550624132,,,206.0
RDS.PP7D_CI1,RDS,PP7D_CI1,,,310000.0,,,0.0
RED.PP7D_IC1,RED,PP7D_IC1,,,60000.0,,,0.0
SC.PP7D_CI2,SC,PP7D_CI2,,,1410.0,,,0.0
GIN.PP7D_NC1,GIN,PP7D_NC1,,,1589.0580445269015,,,770.0
AAR.PP7D_IC1,AAR,PP7D_IC1,,,14800.0,,,4.0
AST.PP30D_NC2,AST,PP30D_NC2,,,2000.0,,,0.0
AWF.PP30D_CI2,AWF,PP30D_CI2,,,2940.56,,,0.0
BAC.PP30D_CI2,BAC,PP30D_CI2,,,1276.02,,,0.0
HER.PP30D_CI2,HER,PP30D_CI2,,,2000.0,,,0.0
HHP.PP30D_UNIVERSE,HHP,PP30D_UNIVERSE,,,5000.0,,,0.0
HMS.PP7D_NC2,HMS,PP7D_NC2,,,2280.0,,,0.0
HEX.PP30D_IC1,HEX,PP30D_IC1,,,41.14,,,0.0
SCN.PP30D_NC2,SCN,PP30D_NC2,,,2500.0,,,0.0
HNZ.PP30D_AI1,HNZ,PP30D_AI1,,,75000.0,,,0.0
HOG.PP7D_IC1,HOG,PP7D_IC1,,,10000.0,,,0.0
SP.PP7D_CI1,SP,PP7D_CI1,,,2616.0938951310864,,,76.0
HOG.PP30D_NC1,HOG,PP30D_NC1,,,8776.638015267175,,,8.0
HSE.PP7D_CI2,HSE,PP7D_CI2,,,12000.0,,,0.0
GWS.CI1,GWS,CI1,,,5287697.0,0.0,0.0,
GWS.NC2,GWS,NC2,,,5287697.0,0.0,0.0,
HSS.PP7D_AI1,HSS,PP7D_AI1,,,3194.3011627906976,,,37.0
BLE.PP7D_CI1,BLE,PP7D_CI1,,,2100.0,,,2.0
SU.PP7D_AI1,SU,PP7D_AI1,,,300000.0,,,0.0
BOS.PP30D_NC1,BOS,PP30D_NC1,,,4840.635224184782,,,47.0
BTA.PP7D_NC2,BTA,PP7D_NC2,,,1100.0,,,0.0
HTE.PP30D_NC1,HTE,PP30D_NC1,,,4518229.17,,,0.0
BWH.PP7D_UNIVERSE,BWH,PP7D_UNIVERSE,,,0.0,,,0.0
HTE.PP30D_NC2,HTE,PP30D_NC2,,,1697055.62,,,0.0
C.PP30D_AI1,C,PP30D_AI1,,,922.9068008891364,,,7067.0
C.PP7D_CI1,C,PP7D_CI1,,,882.7930778027676,,,3748.0
HPR.PP7D_UNIVERSE,HPR,PP7D_UNIVERSE,,,799833.334,,,0.0
SUD.PP7D_AI1,SUD,PP7D_AI1,,,120213.54,,,3.0
IDC.PP7D_AI1,IDC,PP7D_AI1,,,11022.745549266785,,,555.0
IDC.PP30D_IC1,IDC,PP30D_IC1,,,11001.304966361911,,,748.0
IND.PP30D_CI2,IND,PP30D_CI2,,,1977.28,,,0.0
VEG.PP7D_IC1,VEG,PP7D_IC1,,,289.84257963618404,,,3471.0
IMM.PP7D_CI2,IMM,PP7D_CI2,,,68180.16,,,0.0
INS.PP30D_IC1,INS,PP30D_IC1,,,174.15645930533958,,,16179.0
KV.PP7D_NC1,KV,PP7D_NC1,,,28042.58116104869,,,76.0
LC.PP30D_NC1,LC,PP30D_NC1,,,4849.527192848991,,,85.0
LCB.PP30D_CI1,LCB,PP30D_CI1,,,730296.2955555556,,,0.0
VIT.PP7D_AI1,VIT,PP7D_AI1,,,575.0,,,6.0
W.PP7D_IC1,W,PP7D_IC1,,,13000.0,,,0.0
WR.PP7D_NC2,WR,PP7D_NC2,,,78076.22,,,0.0
ZIR.PP30D_AI1,ZIR,PP30D_AI1,,,999.0,,,34.0
LD.PP30D_IC1,LD,PP30D_IC1,,,10051.7815625,,,1.0
LDE.PP30D_AI1,LDE,PP30D_AI1,,,10996.069466367711,,,288.0
LDE.PP30D_NC1,LDE,PP30D_NC1,,,10678.383609808518,,,330.0
LES.PP30D_AI1,LES,PP30D_AI1,,,1818.155504587156,,,35.0
LES.PP30D_CI1,LES,PP30D_CI1,,,1180.0,,,0.0
LES.PP30D_IC1,LES,PP30D_IC1,,,1500.0,,,0.0
LFL.PP7D_UNIVERSE,LFL,PP7D_UNIVERSE,,,387686.7057142858,,,0.0
CBS.PP7D_CI1,CBS,PP7D_CI1,,,42102.32067510548,,,68.0
CBU.PP30D_AI1,CBU,PP30D_AI1,,,380000.0,,,0.0
CCD.PP30D_IC1,CCD,PP30D_IC1,,,80006.7317979798,,,80.0
COF.PP30D_CI1,COF,PP30D_CI1,,,805.7733428960241,,,2631.0
CPU.PP7D_NC2,CPU,PP7D_NC2,,,1425662.88,,,0.0
CQL.PP7D_CI1,CQL,PP7D_CI1,,,1890000.0,,,0.0
CQL.PP7D_NC2,CQL,PP7D_NC2,,,634922.0,,,0.0
CU.PP7D_NC2,CU,PP7D_NC2,,,2250.0,,,0.0
CUO.PP30D_AI1,CUO,PP30D_AI1,,,467.0202094644167,,,879.0
DCH.PP7D_NC1,DCH,PP7D_NC1,,,22793.56,,,0.0
DCL.PP30D_IC1,DCL,PP30D_IC1,,,5044.642857142857,,,1.0
DDT.PP30D_NC2,DDT,PP30D_NC2,,,2500.0,,,0.0
ENG.PP30D_NC1,ENG,PP30D_NC1,,,957812.5,,,0.0
ES.PP30D_CI2,ES,PP30D_CI2,,,1650.0,,,0.0
ES.PP7D_IC1,ES,PP7D_IC1,,,1527.9173767605635,,,81.0
FIM.PP30D_IC1,FIM,PP30D_IC1,,,1912.7164462122503,,,1513.0
FLO.PP7D_NC2,FLO,PP7D_NC2,,,10142.95,,,0.0
FLX.PP7D_CI1,FLX,PP7D_CI1,,,176.8827630278209,,,2023.0
LIO.PP30D_CI1,LIO,PP30D_CI1,,,427.40020684736095,,,90.0
LIO.PP30D_IC1,LIO,PP30D_IC1,,,359.6836601287065,,,1048.0
LIT.PP30D_NC1,LIT,PP30D_NC1,,,18900.0,,,0.0
LHP.PP30D_NC1,LHP,PP30D_NC1,,,3574.066713503216,,,135.0
LSL.PP7D_CI1,LSL,PP7D_CI1,,,300000.0,,,0.0
LTA.PP7D_IC1,LTA,PP7D_IC1,,,4524.4433365109635,,,150.0
MEA.PP7D_NC2,MEA,PP7D_NC2,,,5000.0,,,0.0
MHP.PP7D_IC1,MHP,PP7D_IC1,,,4816.666666666667,,,1.0
MLI.PP7D_CI1,MLI,PP7D_CI1,,,22000.0,,,0.0
MTC.PP30D_AI1,MTC,PP30D_AI1,,,1000.0,,,0.0
NL.PP7D_CI1,NL,PP7D_CI1,,,5492.544288638689,,,140.0
